k, f, h2OmegaGW
1.629129332052555128e+03 3.557622904454760260e-02 0.000000000000000000e+00
1.633328118990815938e+03 3.566792035651767528e-02 0.000000000000000000e+00
1.637526905929076747e+03 3.575961166848774103e-02 0.000000000000000000e+00
1.641725692867337557e+03 3.585130298045780678e-02 0.000000000000000000e+00
1.645924479805598367e+03 3.594299429242787253e-02 0.000000000000000000e+00
1.650123266743859176e+03 3.603468560439794521e-02 0.000000000000000000e+00
1.654322053682120213e+03 3.612637691636802484e-02 0.000000000000000000e+00
1.658520840620381023e+03 3.621806822833809753e-02 0.000000000000000000e+00
1.662719627558641832e+03 3.630975954030816327e-02 0.000000000000000000e+00
1.666918414496902642e+03 3.640145085227822902e-02 0.000000000000000000e+00
1.671117201435163452e+03 3.649314216424830171e-02 0.000000000000000000e+00
1.675315988373424261e+03 3.658483347621836745e-02 0.000000000000000000e+00
1.679514775311685071e+03 3.667652478818843320e-02 0.000000000000000000e+00
1.683713562249946108e+03 3.676821610015851283e-02 0.000000000000000000e+00
1.687912349188206917e+03 3.685990741212857857e-02 0.000000000000000000e+00
1.692111136126467727e+03 3.695159872409865820e-02 0.000000000000000000e+00
1.696309923064728537e+03 3.704329003606872395e-02 0.000000000000000000e+00
1.700508710002989346e+03 3.713498134803878969e-02 0.000000000000000000e+00
1.704707496941250156e+03 3.722667266000885544e-02 0.000000000000000000e+00
1.708906283879511193e+03 3.731836397197893507e-02 0.000000000000000000e+00
1.713105070817772003e+03 3.741005528394899388e-02 0.000000000000000000e+00
1.717303857756032812e+03 3.750174659591906656e-02 0.000000000000000000e+00
1.721502644694293622e+03 3.759343790788913925e-02 0.000000000000000000e+00
1.725701431632554431e+03 3.768512921985920500e-02 0.000000000000000000e+00
1.729900218570815241e+03 3.777682053182927768e-02 0.000000000000000000e+00
1.734099005509076278e+03 3.786851184379935037e-02 0.000000000000000000e+00
1.738297792447337088e+03 3.796020315576942306e-02 0.000000000000000000e+00
1.742496579385597897e+03 3.805189446773948880e-02 0.000000000000000000e+00
1.746695366323858707e+03 3.814358577970956149e-02 0.000000000000000000e+00
1.750894153262119517e+03 3.823527709167963418e-02 0.000000000000000000e+00
1.755092940200380326e+03 3.832696840364969298e-02 0.000000000000000000e+00
1.759291727138641136e+03 3.841865971561976567e-02 0.000000000000000000e+00
1.763490514076902173e+03 3.851035102758983836e-02 0.000000000000000000e+00
1.767689301015162982e+03 3.860204233955991104e-02 0.000000000000000000e+00
1.771888087953423792e+03 3.869373365152997679e-02 0.000000000000000000e+00
1.776086874891684602e+03 3.878542496350004948e-02 0.000000000000000000e+00
1.780285661829945411e+03 3.887711627547012216e-02 0.000000000000000000e+00
1.784484448768206221e+03 3.896880758744018097e-02 0.000000000000000000e+00
1.788683235706467258e+03 3.906049889941026754e-02 0.000000000000000000e+00
1.792882022644728067e+03 3.915219021138033328e-02 0.000000000000000000e+00
1.797080809582988877e+03 3.924388152335040597e-02 0.000000000000000000e+00
1.801279596521249687e+03 3.933557283532047172e-02 0.000000000000000000e+00
1.805478383459510496e+03 3.942726414729053747e-02 0.000000000000000000e+00
1.809677170397771306e+03 3.951895545926061015e-02 0.000000000000000000e+00
1.813875957336032343e+03 3.961064677123068284e-02 0.000000000000000000e+00
1.818074744274293153e+03 3.970233808320074859e-02 0.000000000000000000e+00
1.822273531212553962e+03 3.979402939517082127e-02 0.000000000000000000e+00
1.826472318150814772e+03 3.988572070714089396e-02 0.000000000000000000e+00
1.830671105089075581e+03 3.997741201911095971e-02 0.000000000000000000e+00
1.834869892027336391e+03 4.006910333108103239e-02 0.000000000000000000e+00
1.839068678965597201e+03 4.016079464305109814e-02 0.000000000000000000e+00
1.843267465903858238e+03 4.025248595502116389e-02 0.000000000000000000e+00
1.847466252842119047e+03 4.034417726699123657e-02 0.000000000000000000e+00
1.851665039780379857e+03 4.043586857896130926e-02 0.000000000000000000e+00
1.855863826718640667e+03 4.052755989093138889e-02 0.000000000000000000e+00
1.860062613656901476e+03 4.061925120290145463e-02 0.000000000000000000e+00
1.864261400595162286e+03 4.071094251487152038e-02 0.000000000000000000e+00
1.868460187533423323e+03 4.080263382684159307e-02 0.000000000000000000e+00
1.872658974471684132e+03 4.089432513881165882e-02 0.000000000000000000e+00
1.876857761409944942e+03 4.098601645078172456e-02 0.000000000000000000e+00
1.881056548348205752e+03 4.107770776275179031e-02 0.000000000000000000e+00
1.885255335286466561e+03 4.116939907472187687e-02 0.000000000000000000e+00
1.889454122224727371e+03 4.126109038669194262e-02 0.000000000000000000e+00
1.893652909162988180e+03 4.135278169866200837e-02 0.000000000000000000e+00
1.897851696101249217e+03 4.144447301063208799e-02 0.000000000000000000e+00
1.902050483039510027e+03 4.153616432260214680e-02 0.000000000000000000e+00
1.906249269977770837e+03 4.162785563457221949e-02 0.000000000000000000e+00
1.910448056916031646e+03 4.171954694654229218e-02 0.000000000000000000e+00
1.914646843854292456e+03 4.181123825851235792e-02 0.000000000000000000e+00
1.918845630792553266e+03 4.190292957048243061e-02 0.000000000000000000e+00
1.923044417730814303e+03 4.199462088245250330e-02 0.000000000000000000e+00
1.927243204669075112e+03 4.208631219442256904e-02 0.000000000000000000e+00
1.931441991607335922e+03 4.217800350639263479e-02 0.000000000000000000e+00
1.935640778545596731e+03 4.226969481836271442e-02 0.000000000000000000e+00
1.939839565483857541e+03 4.236138613033278016e-02 0.000000000000000000e+00
1.944038352422118351e+03 4.245307744230284591e-02 0.000000000000000000e+00
1.948237139360379160e+03 4.254476875427291860e-02 0.000000000000000000e+00
1.952435926298640197e+03 4.263646006624299128e-02 0.000000000000000000e+00
1.956634713236901007e+03 4.272815137821305703e-02 0.000000000000000000e+00
1.960833500175161817e+03 4.281984269018312972e-02 0.000000000000000000e+00
1.965032287113422626e+03 4.291153400215320241e-02 0.000000000000000000e+00
1.969231074051683436e+03 4.300322531412327509e-02 0.000000000000000000e+00
1.973429860989944245e+03 4.309491662609334084e-02 0.000000000000000000e+00
1.977628647928205282e+03 4.318660793806340659e-02 0.000000000000000000e+00
1.981827434866466092e+03 4.327829925003347233e-02 0.000000000000000000e+00
1.986026221804726902e+03 4.336999056200354502e-02 0.000000000000000000e+00
1.990225008742987711e+03 4.346168187397361771e-02 0.000000000000000000e+00
1.994423795681248521e+03 4.355337318594369733e-02 0.000000000000000000e+00
1.998622582619509330e+03 4.364506449791376308e-02 0.000000000000000000e+00
2.002821369557770367e+03 4.373675580988382883e-02 0.000000000000000000e+00
2.007020156496031177e+03 4.382844712185389457e-02 0.000000000000000000e+00
2.011218943434291987e+03 4.392013843382396726e-02 0.000000000000000000e+00
2.015417730372552796e+03 4.401182974579403995e-02 0.000000000000000000e+00
2.019616517310813606e+03 4.410352105776409876e-02 0.000000000000000000e+00
2.023815304249074416e+03 4.419521236973418532e-02 0.000000000000000000e+00
2.028014091187335225e+03 4.428690368170425107e-02 0.000000000000000000e+00
2.032212878125596262e+03 4.437859499367432375e-02 0.000000000000000000e+00
2.036411665063857072e+03 4.447028630564438950e-02 0.000000000000000000e+00
2.040610452002117881e+03 4.456197761761445525e-02 0.000000000000000000e+00
2.044809238940378691e+03 4.465366892958452794e-02 0.000000000000000000e+00
2.049008025878639728e+03 4.474536024155460062e-02 0.000000000000000000e+00
2.053206812816900765e+03 4.483705155352468025e-02 0.000000000000000000e+00
2.057405599755161347e+03 4.492874286549473906e-02 0.000000000000000000e+00
2.061604386693422384e+03 4.502043417746482562e-02 0.000000000000000000e+00
2.065803173631682967e+03 4.511212548943488443e-02 0.000000000000000000e+00
2.070001960569944004e+03 4.520381680140495018e-02 0.000000000000000000e+00
2.074200747508205041e+03 4.529550811337502286e-02 0.000000000000000000e+00
2.078399534446465623e+03 4.538719942534509555e-02 0.000000000000000000e+00
2.082598321384726660e+03 4.547889073731516130e-02 0.000000000000000000e+00
2.086797108322987242e+03 4.557058204928522704e-02 0.000000000000000000e+00
2.090995895261248279e+03 4.566227336125531361e-02 0.000000000000000000e+00
2.095194682199508861e+03 4.575396467322537936e-02 0.000000000000000000e+00
2.099393469137769898e+03 4.584565598519544510e-02 0.000000000000000000e+00
2.103592256076030935e+03 4.593734729716551085e-02 0.000000000000000000e+00
2.107791043014291517e+03 4.602903860913558354e-02 0.000000000000000000e+00
2.111989829952552554e+03 4.612072992110564928e-02 0.000000000000000000e+00
2.116188616890813137e+03 4.621242123307571503e-02 0.000000000000000000e+00
2.120387403829074174e+03 4.630411254504580160e-02 0.000000000000000000e+00
2.124586190767335211e+03 4.639580385701587428e-02 0.000000000000000000e+00
2.128784977705595793e+03 4.648749516898593309e-02 0.000000000000000000e+00
2.132983764643856830e+03 4.657918648095600578e-02 0.000000000000000000e+00
2.137182551582117412e+03 4.667087779292607153e-02 0.000000000000000000e+00
2.141381338520378449e+03 4.676256910489613727e-02 0.000000000000000000e+00
2.145580125458639031e+03 4.685426041686620996e-02 0.000000000000000000e+00
2.149778912396900068e+03 4.694595172883628958e-02 0.000000000000000000e+00
2.153977699335161105e+03 4.703764304080635533e-02 0.000000000000000000e+00
2.158176486273421688e+03 4.712933435277642802e-02 0.000000000000000000e+00
2.162375273211682725e+03 4.722102566474650071e-02 0.000000000000000000e+00
2.166574060149943307e+03 4.731271697671655951e-02 0.000000000000000000e+00
2.170772847088204344e+03 4.740440828868663220e-02 0.000000000000000000e+00
2.174971634026464926e+03 4.749609960065669795e-02 0.000000000000000000e+00
2.179170420964725963e+03 4.758779091262677757e-02 0.000000000000000000e+00
2.183369207902987000e+03 4.767948222459684332e-02 0.000000000000000000e+00
2.187567994841247582e+03 4.777117353656691601e-02 0.000000000000000000e+00
2.191766781779508619e+03 4.786286484853698869e-02 0.000000000000000000e+00
2.195965568717769202e+03 4.795455616050704750e-02 0.000000000000000000e+00
2.200164355656030239e+03 4.804624747247712713e-02 0.000000000000000000e+00
2.204363142594291276e+03 4.813793878444719981e-02 0.000000000000000000e+00
2.208561929532551858e+03 4.822963009641725862e-02 0.000000000000000000e+00
2.212760716470812895e+03 4.832132140838733131e-02 0.000000000000000000e+00
2.216959503409073477e+03 4.841301272035740400e-02 0.000000000000000000e+00
2.221158290347334514e+03 4.850470403232746974e-02 0.000000000000000000e+00
2.225357077285595096e+03 4.859639534429754243e-02 0.000000000000000000e+00
2.229555864223856133e+03 4.868808665626761512e-02 0.000000000000000000e+00
2.233754651162117170e+03 4.877977796823768780e-02 0.000000000000000000e+00
2.237953438100377753e+03 4.887146928020775355e-02 0.000000000000000000e+00
2.242152225038638790e+03 4.896316059217781930e-02 0.000000000000000000e+00
2.246351011976899372e+03 4.905485190414788504e-02 0.000000000000000000e+00
2.250549798915160409e+03 4.914654321611796467e-02 0.000000000000000000e+00
2.254748585853420991e+03 4.923823452808802348e-02 0.000000000000000000e+00
2.258947372791682028e+03 4.932992584005811698e-02 0.000000000000000000e+00
2.263146159729943065e+03 4.942161715202818967e-02 0.000000000000000000e+00
2.267344946668203647e+03 4.951330846399824848e-02 0.000000000000000000e+00
2.271543733606464684e+03 4.960499977596831422e-02 0.000000000000000000e+00
2.275742520544725267e+03 4.969669108793837303e-02 0.000000000000000000e+00
2.279941307482986304e+03 4.978838239990845266e-02 0.000000000000000000e+00
2.284140094421246886e+03 4.988007371187851147e-02 0.000000000000000000e+00
2.288338881359507923e+03 4.997176502384859803e-02 0.000000000000000000e+00
2.292537668297768960e+03 5.006345633581867072e-02 0.000000000000000000e+00
2.296736455236029542e+03 5.015514764778872953e-02 0.000000000000000000e+00
2.300935242174290579e+03 5.024683895975878833e-02 0.000000000000000000e+00
2.305134029112551161e+03 5.033853027172886796e-02 0.000000000000000000e+00
2.309332816050812198e+03 5.043022158369894065e-02 0.000000000000000000e+00
2.313531602989073235e+03 5.052191289566902721e-02 0.000000000000000000e+00
2.317730389927333817e+03 5.061360420763908602e-02 0.000000000000000000e+00
2.321929176865594854e+03 5.070529551960915871e-02 0.000000000000000000e+00
2.326127963803855437e+03 5.079698683157921751e-02 0.000000000000000000e+00
2.330326750742116474e+03 5.088867814354929020e-02 0.000000000000000000e+00
2.334525537680377056e+03 5.098036945551936289e-02 0.000000000000000000e+00
2.338724324618638093e+03 5.107206076748942863e-02 0.000000000000000000e+00
2.342923111556899130e+03 5.116375207945950132e-02 0.000000000000000000e+00
2.347121898495159712e+03 5.125544339142956707e-02 0.000000000000000000e+00
2.351320685433420749e+03 5.134713470339963282e-02 0.000000000000000000e+00
2.355519472371681331e+03 5.143882601536971938e-02 0.000000000000000000e+00
2.359718259309942368e+03 5.153051732733979207e-02 0.000000000000000000e+00
2.363917046248202951e+03 5.162220863930985087e-02 0.000000000000000000e+00
2.368115833186463988e+03 5.171389995127992356e-02 0.000000000000000000e+00
2.372314620124725025e+03 5.180559126325000319e-02 0.000000000000000000e+00
2.376513407062985607e+03 5.189728257522005506e-02 0.000000000000000000e+00
2.380712194001246644e+03 5.198897388719013468e-02 0.000000000000000000e+00
2.384910980939507226e+03 5.208066519916020737e-02 0.000000000000000000e+00
2.389109767877768263e+03 5.217235651113026618e-02 0.000000000000000000e+00
2.393308554816029300e+03 5.226404782310033886e-02 0.000000000000000000e+00
2.397507341754289882e+03 5.235573913507039767e-02 0.000000000000000000e+00
2.401706128692550919e+03 5.244743044704049117e-02 0.000000000000000000e+00
2.405904915630811502e+03 5.253912175901054998e-02 0.000000000000000000e+00
2.410103702569072539e+03 5.263081307098062267e-02 0.000000000000000000e+00
2.414302489507333121e+03 5.272250438295069536e-02 0.000000000000000000e+00
2.418501276445594158e+03 5.281419569492075416e-02 0.000000000000000000e+00
2.422700063383855195e+03 5.290588700689084073e-02 0.000000000000000000e+00
2.426898850322115777e+03 5.299757831886089954e-02 0.000000000000000000e+00
2.431097637260376814e+03 5.308926963083097916e-02 0.000000000000000000e+00
2.435296424198637396e+03 5.318096094280105185e-02 0.000000000000000000e+00
2.439495211136898433e+03 5.327265225477111066e-02 0.000000000000000000e+00
2.443693998075159016e+03 5.336434356674117641e-02 0.000000000000000000e+00
2.447892785013420053e+03 5.345603487871124215e-02 0.000000000000000000e+00
2.452091571951681090e+03 5.354772619068133566e-02 0.000000000000000000e+00
2.456290358889941672e+03 5.363941750265138753e-02 0.000000000000000000e+00
2.460489145828202709e+03 5.373110881462147409e-02 0.000000000000000000e+00
2.464687932766463291e+03 5.382280012659153984e-02 0.000000000000000000e+00
2.468886719704724328e+03 5.391449143856160559e-02 0.000000000000000000e+00
2.473085506642985365e+03 5.400618275053168521e-02 0.000000000000000000e+00
2.477284293581245947e+03 5.409787406250173708e-02 0.000000000000000000e+00
2.481483080519506984e+03 5.418956537447183058e-02 0.000000000000000000e+00
2.485681867457767567e+03 5.428125668644188939e-02 0.000000000000000000e+00
2.489880654396028604e+03 5.437294799841194820e-02 0.000000000000000000e+00
2.494079441334289186e+03 5.446463931038202089e-02 0.000000000000000000e+00
2.498278228272550223e+03 5.455633062235207970e-02 0.000000000000000000e+00
2.502477015210811260e+03 5.464802193432216626e-02 0.000000000000000000e+00
2.506675802149071842e+03 5.473971324629222507e-02 0.000000000000000000e+00
2.510874589087332879e+03 5.483140455826230469e-02 0.000000000000000000e+00
2.515073376025593461e+03 5.492309587023236350e-02 0.000000000000000000e+00
2.519272162963854498e+03 5.501478718220243619e-02 0.000000000000000000e+00
2.523470949902115080e+03 5.510647849417252275e-02 0.000000000000000000e+00
2.527669736840376117e+03 5.519816980614258156e-02 0.000000000000000000e+00
2.531868523778637154e+03 5.528986111811266119e-02 0.000000000000000000e+00
2.536067310716897737e+03 5.538155243008271306e-02 0.000000000000000000e+00
2.540266097655158774e+03 5.547324374205279268e-02 0.000000000000000000e+00
2.544464884593419356e+03 5.556493505402285843e-02 0.000000000000000000e+00
2.548663671531680393e+03 5.565662636599293805e-02 0.000000000000000000e+00
2.552862458469941430e+03 5.574831767796301074e-02 0.000000000000000000e+00
2.557061245408202012e+03 5.584000898993306955e-02 0.000000000000000000e+00
2.561260032346463049e+03 5.593170030190314224e-02 0.000000000000000000e+00
2.565458819284723631e+03 5.602339161387321492e-02 0.000000000000000000e+00
2.569657606222984668e+03 5.611508292584328761e-02 0.000000000000000000e+00
2.573856393161245251e+03 5.620677423781334642e-02 0.000000000000000000e+00
2.578055180099506288e+03 5.629846554978342604e-02 0.000000000000000000e+00
2.582253967037767325e+03 5.639015686175349873e-02 0.000000000000000000e+00
2.586452753976027907e+03 5.648184817372355754e-02 0.000000000000000000e+00
2.590651540914288944e+03 5.657353948569363022e-02 0.000000000000000000e+00
2.594850327852549526e+03 5.666523079766368903e-02 0.000000000000000000e+00
2.599049114790810563e+03 5.675692210963378254e-02 0.000000000000000000e+00
2.603247901729071145e+03 5.684861342160383441e-02 0.000000000000000000e+00
2.607446688667332182e+03 5.694030473357391403e-02 0.000000000000000000e+00
2.611645475605593219e+03 5.703199604554398672e-02 0.000000000000000000e+00
2.615844262543853802e+03 5.712368735751404553e-02 0.000000000000000000e+00
2.620043049482114839e+03 5.721537866948413209e-02 0.000000000000000000e+00
2.624241836420375421e+03 5.730706998145419090e-02 0.000000000000000000e+00
2.628440623358636458e+03 5.739876129342427052e-02 0.000000000000000000e+00
2.632639410296897040e+03 5.749045260539433627e-02 0.000000000000000000e+00
2.636838197235158077e+03 5.758214391736440202e-02 0.000000000000000000e+00
2.641036984173419114e+03 5.767383522933447471e-02 0.000000000000000000e+00
2.645235771111679696e+03 5.776552654130454045e-02 0.000000000000000000e+00
2.649434558049940733e+03 5.785721785327462702e-02 0.000000000000000000e+00
2.653633344988201316e+03 5.794890916524467889e-02 0.000000000000000000e+00
2.657832131926462353e+03 5.804060047721475157e-02 0.000000000000000000e+00
2.662030918864723390e+03 5.813229178918482426e-02 0.000000000000000000e+00
2.666229705802983972e+03 5.822398310115488307e-02 0.000000000000000000e+00
2.670428492741245009e+03 5.831567441312496269e-02 0.000000000000000000e+00
2.674627279679505591e+03 5.840736572509502844e-02 0.000000000000000000e+00
2.678826066617766628e+03 5.849905703706510807e-02 0.000000000000000000e+00
2.683024853556027210e+03 5.859074834903518075e-02 0.000000000000000000e+00
2.687223640494288247e+03 5.868243966100523956e-02 0.000000000000000000e+00
2.691422427432549284e+03 5.877413097297531225e-02 0.000000000000000000e+00
2.695621214370809867e+03 5.886582228494538493e-02 0.000000000000000000e+00
2.699820001309070904e+03 5.895751359691545762e-02 0.000000000000000000e+00
2.704018788247331486e+03 5.904920490888551643e-02 0.000000000000000000e+00
2.708217575185592523e+03 5.914089622085559605e-02 0.000000000000000000e+00
2.712416362123853105e+03 5.923258753282565486e-02 0.000000000000000000e+00
2.716615149062114142e+03 5.932427884479572755e-02 0.000000000000000000e+00
2.720813936000375179e+03 5.941597015676581411e-02 0.000000000000000000e+00
2.725012722938635761e+03 5.950766146873587292e-02 0.000000000000000000e+00
2.729211509876896798e+03 5.959935278070594561e-02 0.000000000000000000e+00
2.733410296815157380e+03 5.969104409267600442e-02 0.000000000000000000e+00
2.737609083753418417e+03 5.978273540464609792e-02 0.000000000000000000e+00
2.741807870691679454e+03 5.987442671661615673e-02 0.000000000000000000e+00
2.746006657629940037e+03 5.996611802858622942e-02 0.000000000000000000e+00
2.750205444568201074e+03 6.005780934055630210e-02 0.000000000000000000e+00
2.754404231506461656e+03 6.014950065252636091e-02 0.000000000000000000e+00
2.758603018444722693e+03 6.024119196449643360e-02 0.000000000000000000e+00
2.762801805382983275e+03 6.033288327646649241e-02 0.000000000000000000e+00
2.767000592321244312e+03 6.042457458843657897e-02 0.000000000000000000e+00
2.771199379259505349e+03 6.051626590040663778e-02 0.000000000000000000e+00
2.775398166197765931e+03 6.060795721237671047e-02 0.000000000000000000e+00
2.779596953136026968e+03 6.069964852434679009e-02 0.000000000000000000e+00
2.783795740074287551e+03 6.079133983631684890e-02 0.000000000000000000e+00
2.787994527012548588e+03 6.088303114828692159e-02 0.000000000000000000e+00
2.792193313950809170e+03 6.097472246025699427e-02 0.000000000000000000e+00
2.796392100889070207e+03 6.106641377222707390e-02 0.000000000000000000e+00
2.800590887827331244e+03 6.115810508419713964e-02 0.000000000000000000e+00
2.804789674765591826e+03 6.124979639616720539e-02 0.000000000000000000e+00
2.808988461703852863e+03 6.134148770813727808e-02 0.000000000000000000e+00
2.813187248642113445e+03 6.143317902010732995e-02 0.000000000000000000e+00
2.817386035580374482e+03 6.152487033207742345e-02 0.000000000000000000e+00
2.821584822518635065e+03 6.161656164404746838e-02 0.000000000000000000e+00
2.825783609456896102e+03 6.170825295601755495e-02 0.000000000000000000e+00
2.829982396395157139e+03 6.179994426798762763e-02 0.000000000000000000e+00
2.834181183333417721e+03 6.189163557995768644e-02 0.000000000000000000e+00
2.838379970271678758e+03 6.198332689192776607e-02 0.000000000000000000e+00
2.842578757209939340e+03 6.207501820389783181e-02 0.000000000000000000e+00
2.846777544148200377e+03 6.216670951586791144e-02 0.000000000000000000e+00
2.850976331086461414e+03 6.225840082783798413e-02 0.000000000000000000e+00
2.855175118024721996e+03 6.235009213980804293e-02 0.000000000000000000e+00
2.859373904962983033e+03 6.244178345177810174e-02 0.000000000000000000e+00
2.863572691901243616e+03 6.253347476374818137e-02 0.000000000000000000e+00
2.867771478839504653e+03 6.262516607571826099e-02 0.000000000000000000e+00
2.871970265777765235e+03 6.271685738768831286e-02 0.000000000000000000e+00
2.876169052716026272e+03 6.280854869965840637e-02 0.000000000000000000e+00
2.880367839654287309e+03 6.290024001162845824e-02 0.000000000000000000e+00
2.884566626592547891e+03 6.299193132359852398e-02 0.000000000000000000e+00
2.888765413530808928e+03 6.308362263556858973e-02 0.000000000000000000e+00
2.892964200469069510e+03 6.317531394753866936e-02 0.000000000000000000e+00
2.897162987407330547e+03 6.326700525950874898e-02 0.000000000000000000e+00
2.901361774345591130e+03 6.335869657147880085e-02 0.000000000000000000e+00
2.905560561283852167e+03 6.345038788344889435e-02 0.000000000000000000e+00
2.909759348222113204e+03 6.354207919541894622e-02 0.000000000000000000e+00
2.913958135160373786e+03 6.363377050738902585e-02 0.000000000000000000e+00
2.918156922098634823e+03 6.372546181935907772e-02 0.000000000000000000e+00
2.922355709036895405e+03 6.381715313132915735e-02 0.000000000000000000e+00
2.926554495975156442e+03 6.390884444329923697e-02 0.000000000000000000e+00
2.930753282913417479e+03 6.400053575526930272e-02 0.000000000000000000e+00
2.934952069851678061e+03 6.409222706723936847e-02 0.000000000000000000e+00
2.939150856789939098e+03 6.418391837920943421e-02 0.000000000000000000e+00
2.943349643728199680e+03 6.427560969117952772e-02 0.000000000000000000e+00
2.947548430666460717e+03 6.436730100314957959e-02 0.000000000000000000e+00
2.951747217604721300e+03 6.445899231511965921e-02 0.000000000000000000e+00
2.955946004542982337e+03 6.455068362708972496e-02 0.000000000000000000e+00
2.960144791481243374e+03 6.464237493905979071e-02 0.000000000000000000e+00
2.964343578419503956e+03 6.473406625102987033e-02 0.000000000000000000e+00
2.968542365357764993e+03 6.482575756299993608e-02 0.000000000000000000e+00
2.972741152296025575e+03 6.491744887497000183e-02 0.000000000000000000e+00
2.976939939234286612e+03 6.500914018694006757e-02 0.000000000000000000e+00
2.981138726172547194e+03 6.510083149891013332e-02 0.000000000000000000e+00
2.985337513110808231e+03 6.519252281088021295e-02 0.000000000000000000e+00
2.989536300049069268e+03 6.528421412285027869e-02 0.000000000000000000e+00
2.993735086987329851e+03 6.537590543482034444e-02 0.000000000000000000e+00
2.997933873925590888e+03 6.546759674679042407e-02 0.000000000000000000e+00
3.002132660863851470e+03 6.555928805876048981e-02 0.000000000000000000e+00
3.006331447802112507e+03 6.565097937073056944e-02 0.000000000000000000e+00
3.010530234740373544e+03 6.574267068270063519e-02 0.000000000000000000e+00
3.014729021678634126e+03 6.583436199467071481e-02 0.000000000000000000e+00
3.018927808616895163e+03 6.592605330664078056e-02 0.000000000000000000e+00
3.023126595555155745e+03 6.601774461861084631e-02 0.000000000000000000e+00
3.027325382493416782e+03 6.610943593058091206e-02 0.000000000000000000e+00
3.031524169431677365e+03 6.620112724255096393e-02 0.000000000000000000e+00
3.035722956369938402e+03 6.629281855452104355e-02 0.000000000000000000e+00
3.039921743308199439e+03 6.638450986649113705e-02 0.000000000000000000e+00
3.044120530246460021e+03 6.647620117846118892e-02 0.000000000000000000e+00
3.048319317184721058e+03 6.656789249043126855e-02 0.000000000000000000e+00
3.052518104122981640e+03 6.665958380240133430e-02 0.000000000000000000e+00
3.056716891061242677e+03 6.675127511437140004e-02 0.000000000000000000e+00
3.060915677999503259e+03 6.684296642634146579e-02 0.000000000000000000e+00
3.065114464937764296e+03 6.693465773831154542e-02 0.000000000000000000e+00
3.069313251876025333e+03 6.702634905028162504e-02 0.000000000000000000e+00
3.073512038814285916e+03 6.711804036225167691e-02 0.000000000000000000e+00
3.077710825752546953e+03 6.720973167422175654e-02 0.000000000000000000e+00
3.081909612690807535e+03 6.730142298619180841e-02 0.000000000000000000e+00
3.086108399629068572e+03 6.739311429816188803e-02 0.000000000000000000e+00
3.090307186567329609e+03 6.748480561013196766e-02 0.000000000000000000e+00
3.094505973505590191e+03 6.757649692210203340e-02 0.000000000000000000e+00
3.098704760443851228e+03 6.766818823407209915e-02 0.000000000000000000e+00
3.102903547382111810e+03 6.775987954604216490e-02 0.000000000000000000e+00
3.107102334320372847e+03 6.785157085801223065e-02 0.000000000000000000e+00
3.111301121258633430e+03 6.794326216998231027e-02 0.000000000000000000e+00
3.115499908196894467e+03 6.803495348195238990e-02 0.000000000000000000e+00
3.119698695135155504e+03 6.812664479392245565e-02 0.000000000000000000e+00
3.123897482073416086e+03 6.821833610589252139e-02 0.000000000000000000e+00
3.128096269011677123e+03 6.831002741786260102e-02 0.000000000000000000e+00
3.132295055949937705e+03 6.840171872983265289e-02 0.000000000000000000e+00
3.136493842888198742e+03 6.849341004180273251e-02 0.000000000000000000e+00
3.140692629826459324e+03 6.858510135377279826e-02 0.000000000000000000e+00
3.144891416764720361e+03 6.867679266574286401e-02 0.000000000000000000e+00
3.149090203702981398e+03 6.876848397771294363e-02 0.000000000000000000e+00
3.153288990641241980e+03 6.886017528968302326e-02 0.000000000000000000e+00
3.157487777579503017e+03 6.895186660165307513e-02 0.000000000000000000e+00
3.161686564517763600e+03 6.904355791362315475e-02 0.000000000000000000e+00
3.165885351456024637e+03 6.913524922559323438e-02 0.000000000000000000e+00
3.170084138394285219e+03 6.922694053756328625e-02 0.000000000000000000e+00
3.174282925332546256e+03 6.931863184953335200e-02 0.000000000000000000e+00
3.178481712270807293e+03 6.941032316150344550e-02 0.000000000000000000e+00
3.182680499209067875e+03 6.950201447347351125e-02 0.000000000000000000e+00
3.186879286147328912e+03 6.959370578544357699e-02 0.000000000000000000e+00
3.191078073085589494e+03 6.968539709741364274e-02 0.000000000000000000e+00
3.195276860023850531e+03 6.977708840938370849e-02 0.000000000000000000e+00
3.199475646962111568e+03 6.986877972135377424e-02 0.000000000000000000e+00
3.203674433900372151e+03 6.996047103332383998e-02 0.000000000000000000e+00
3.207873220838633188e+03 7.005216234529391961e-02 0.000000000000000000e+00
3.212072007776893770e+03 7.014385365726399924e-02 0.000000000000000000e+00
3.216270794715154807e+03 7.023554496923406498e-02 0.000000000000000000e+00
3.220469581653415389e+03 7.032723628120413073e-02 0.000000000000000000e+00
3.224668368591676426e+03 7.041892759317421036e-02 0.000000000000000000e+00
3.228867155529937463e+03 7.051061890514428998e-02 0.000000000000000000e+00
3.233065942468198045e+03 7.060231021711434185e-02 0.000000000000000000e+00
3.237264729406459082e+03 7.069400152908440760e-02 0.000000000000000000e+00
3.241463516344719665e+03 7.078569284105448722e-02 0.000000000000000000e+00
3.245662303282980702e+03 7.087738415302453909e-02 0.000000000000000000e+00
3.249861090221241284e+03 7.096907546499461872e-02 0.000000000000000000e+00
3.254059877159502321e+03 7.106076677696468447e-02 0.000000000000000000e+00
