k, f, h2OmegaGW
7.516965628867834312e+03 8.893705878025563727e-02 0.000000000000000000e+00
7.526652440245225989e+03 8.905166839208566998e-02 0.000000000000000000e+00
7.536339251622618576e+03 8.916627800391575820e-02 0.000000000000000000e+00
7.546026063000010254e+03 8.928088761574579091e-02 0.000000000000000000e+00
7.555712874377402841e+03 8.939549722757583750e-02 0.000000000000000000e+00
7.565399685754795428e+03 8.951010683940591184e-02 0.000000000000000000e+00
7.575086497132187105e+03 8.962471645123595843e-02 0.000000000000000000e+00
7.584773308509579692e+03 8.973932606306601889e-02 0.000000000000000000e+00
7.594460119886971370e+03 8.985393567489605160e-02 0.000000000000000000e+00
7.604146931264363957e+03 8.996854528672611206e-02 0.000000000000000000e+00
7.613833742641756544e+03 9.008315489855614477e-02 0.000000000000000000e+00
7.623520554019148221e+03 9.019776451038619136e-02 0.000000000000000000e+00
7.633207365396540808e+03 9.031237412221626570e-02 0.000000000000000000e+00
7.642894176773932486e+03 9.042698373404631229e-02 0.000000000000000000e+00
7.652580988151325073e+03 9.054159334587635888e-02 0.000000000000000000e+00
7.662267799528716751e+03 9.065620295770641934e-02 0.000000000000000000e+00
7.671954610906109338e+03 9.077081256953646593e-02 0.000000000000000000e+00
7.681641422283501925e+03 9.088542218136651252e-02 0.000000000000000000e+00
7.691328233660893602e+03 9.100003179319655910e-02 0.000000000000000000e+00
7.701015045038286189e+03 9.111464140502660569e-02 0.000000000000000000e+00
7.710701856415677867e+03 9.122925101685665228e-02 0.000000000000000000e+00
7.720388667793070454e+03 9.134386062868671274e-02 0.000000000000000000e+00
7.730075479170463041e+03 9.145847024051677321e-02 0.000000000000000000e+00
7.739762290547854718e+03 9.157307985234680592e-02 0.000000000000000000e+00
7.749449101925247305e+03 9.168768946417686638e-02 0.000000000000000000e+00
7.759135913302638983e+03 9.180229907600691297e-02 0.000000000000000000e+00
7.768822724680031570e+03 9.191690868783698731e-02 0.000000000000000000e+00
7.778509536057424157e+03 9.203151829966702002e-02 0.000000000000000000e+00
7.788196347434815834e+03 9.214612791149706661e-02 0.000000000000000000e+00
7.797883158812208421e+03 9.226073752332712707e-02 0.000000000000000000e+00
7.807569970189600099e+03 9.237534713515715978e-02 0.000000000000000000e+00
7.817256781566992686e+03 9.248995674698722025e-02 0.000000000000000000e+00
7.826943592944384363e+03 9.260456635881726684e-02 0.000000000000000000e+00
7.836630404321776950e+03 9.271917597064734118e-02 0.000000000000000000e+00
7.846317215699169537e+03 9.283378558247740164e-02 0.000000000000000000e+00
7.856004027076561215e+03 9.294839519430744823e-02 0.000000000000000000e+00
7.865690838453953802e+03 9.306300480613748094e-02 0.000000000000000000e+00
7.875377649831345479e+03 9.317761441796751365e-02 0.000000000000000000e+00
7.885064461208738066e+03 9.329222402979757411e-02 0.000000000000000000e+00
7.894751272586130654e+03 9.340683364162764846e-02 0.000000000000000000e+00
7.904438083963522331e+03 9.352144325345769504e-02 0.000000000000000000e+00
7.914124895340914918e+03 9.363605286528774163e-02 0.000000000000000000e+00
7.923811706718306596e+03 9.375066247711778822e-02 0.000000000000000000e+00
7.933498518095699183e+03 9.386527208894786256e-02 0.000000000000000000e+00
7.943185329473090860e+03 9.397988170077790915e-02 0.000000000000000000e+00
7.952872140850483447e+03 9.409449131260792798e-02 0.000000000000000000e+00
7.962558952227876034e+03 9.420910092443800232e-02 0.000000000000000000e+00
7.972245763605267712e+03 9.432371053626803503e-02 0.000000000000000000e+00
7.981932574982660299e+03 9.443832014809809550e-02 0.000000000000000000e+00
7.991619386360051976e+03 9.455292975992814208e-02 0.000000000000000000e+00
8.001306197737444563e+03 9.466753937175821643e-02 0.000000000000000000e+00
8.010993009114837150e+03 9.478214898358826301e-02 0.000000000000000000e+00
8.020679820492228828e+03 9.489675859541832348e-02 0.000000000000000000e+00
8.030366631869621415e+03 9.501136820724835619e-02 0.000000000000000000e+00
8.040053443247013092e+03 9.512597781907841665e-02 0.000000000000000000e+00
8.049740254624405679e+03 9.524058743090844936e-02 0.000000000000000000e+00
8.059427066001798266e+03 9.535519704273850983e-02 0.000000000000000000e+00
8.069113877379189944e+03 9.546980665456857029e-02 0.000000000000000000e+00
8.078800688756582531e+03 9.558441626639863076e-02 0.000000000000000000e+00
8.088487500133974208e+03 9.569902587822867734e-02 0.000000000000000000e+00
8.098174311511366795e+03 9.581363549005873781e-02 0.000000000000000000e+00
8.107861122888758473e+03 9.592824510188877052e-02 0.000000000000000000e+00
8.117547934266151060e+03 9.604285471371883098e-02 0.000000000000000000e+00
8.127234745643543647e+03 9.615746432554887757e-02 0.000000000000000000e+00
8.136921557020935325e+03 9.627207393737892416e-02 0.000000000000000000e+00
8.146608368398327912e+03 9.638668354920897074e-02 0.000000000000000000e+00
8.156295179775719589e+03 9.650129316103903121e-02 0.000000000000000000e+00
8.165981991153112176e+03 9.661590277286907780e-02 0.000000000000000000e+00
8.175668802530504763e+03 9.673051238469913826e-02 0.000000000000000000e+00
8.185355613907896441e+03 9.684512199652917097e-02 0.000000000000000000e+00
8.195042425285289937e+03 9.695973160835925919e-02 0.000000000000000000e+00
8.204729236662682524e+03 9.707434122018931966e-02 0.000000000000000000e+00
8.214416048040073292e+03 9.718895083201932461e-02 0.000000000000000000e+00
8.224102859417465879e+03 9.730356044384937120e-02 0.000000000000000000e+00
8.233789670794858466e+03 9.741817005567944554e-02 0.000000000000000000e+00
8.243476482172251053e+03 9.753277966750950601e-02 0.000000000000000000e+00
8.253163293549643640e+03 9.764738927933955259e-02 0.000000000000000000e+00
8.262850104927034408e+03 9.776199889116961306e-02 0.000000000000000000e+00
8.272536916304426995e+03 9.787660850299967352e-02 0.000000000000000000e+00
8.282223727681819582e+03 9.799121811482967848e-02 0.000000000000000000e+00
8.291910539059212169e+03 9.810582772665976670e-02 0.000000000000000000e+00
8.301597350436604756e+03 9.822043733848981328e-02 0.000000000000000000e+00
8.311284161813995524e+03 9.833504695031983212e-02 0.000000000000000000e+00
8.320970973191388111e+03 9.844965656214990646e-02 0.000000000000000000e+00
8.330657784568780698e+03 9.856426617397996692e-02 0.000000000000000000e+00
8.340344595946173285e+03 9.867887578580999963e-02 0.000000000000000000e+00
8.350031407323565873e+03 9.879348539764006010e-02 0.000000000000000000e+00
8.359718218700956641e+03 9.890809500947010668e-02 0.000000000000000000e+00
8.369405030078349228e+03 9.902270462130016715e-02 0.000000000000000000e+00
8.379091841455741815e+03 9.913731423313021374e-02 0.000000000000000000e+00
8.388778652833134402e+03 9.925192384496027420e-02 0.000000000000000000e+00
8.398465464210526989e+03 9.936653345679034854e-02 0.000000000000000000e+00
8.408152275587917757e+03 9.948114306862035350e-02 0.000000000000000000e+00
8.417839086965310344e+03 9.959575268045041396e-02 0.000000000000000000e+00
8.427525898342702931e+03 9.971036229228048831e-02 0.000000000000000000e+00
8.437212709720095518e+03 9.982497190411053489e-02 0.000000000000000000e+00
8.446899521097486286e+03 9.993958151594055372e-02 0.000000000000000000e+00
8.456586332474878873e+03 1.000541911277706281e-01 0.000000000000000000e+00
8.466273143852271460e+03 1.001688007396006747e-01 0.000000000000000000e+00
8.475959955229664047e+03 1.002834103514307490e-01 0.000000000000000000e+00
8.485646766607056634e+03 1.003980199632607678e-01 0.000000000000000000e+00
8.495333577984447402e+03 1.005126295750908422e-01 0.000000000000000000e+00
8.505020389361839989e+03 1.006272391869208888e-01 0.000000000000000000e+00
8.514707200739232576e+03 1.007418487987509353e-01 0.000000000000000000e+00
8.524394012116625163e+03 1.008564584105809819e-01 0.000000000000000000e+00
8.534080823494017750e+03 1.009710680224110563e-01 0.000000000000000000e+00
8.543767634871408518e+03 1.010856776342411029e-01 0.000000000000000000e+00
8.553454446248801105e+03 1.012002872460711217e-01 0.000000000000000000e+00
8.563141257626193692e+03 1.013148968579011960e-01 0.000000000000000000e+00
8.572828069003586279e+03 1.014295064697312565e-01 0.000000000000000000e+00
8.582514880380978866e+03 1.015441160815613031e-01 0.000000000000000000e+00
8.592201691758369634e+03 1.016587256933913358e-01 0.000000000000000000e+00
8.601888503135762221e+03 1.017733353052213963e-01 0.000000000000000000e+00
8.611575314513154808e+03 1.018879449170514706e-01 0.000000000000000000e+00
8.621262125890547395e+03 1.020025545288814894e-01 0.000000000000000000e+00
8.630948937267939982e+03 1.021171641407115915e-01 0.000000000000000000e+00
8.640635748645330750e+03 1.022317737525416104e-01 0.000000000000000000e+00
8.650322560022723337e+03 1.023463833643716431e-01 0.000000000000000000e+00
8.660009371400115924e+03 1.024609929762017035e-01 0.000000000000000000e+00
8.669696182777508511e+03 1.025756025880317779e-01 0.000000000000000000e+00
8.679382994154899279e+03 1.026902121998617967e-01 0.000000000000000000e+00
8.689069805532291866e+03 1.028048218116918433e-01 0.000000000000000000e+00
8.698756616909684453e+03 1.029194314235219454e-01 0.000000000000000000e+00
8.708443428287077040e+03 1.030340410353519642e-01 0.000000000000000000e+00
8.718130239664469627e+03 1.031486506471820108e-01 0.000000000000000000e+00
8.727817051041860395e+03 1.032632602590120852e-01 0.000000000000000000e+00
8.737503862419252982e+03 1.033778698708420901e-01 0.000000000000000000e+00
8.747190673796645569e+03 1.034924794826721783e-01 0.000000000000000000e+00
8.756877485174038156e+03 1.036070890945022249e-01 0.000000000000000000e+00
8.766564296551430743e+03 1.037216987063322854e-01 0.000000000000000000e+00
8.776251107928821511e+03 1.038363083181622903e-01 0.000000000000000000e+00
8.785937919306214098e+03 1.039509179299923647e-01 0.000000000000000000e+00
8.795624730683606685e+03 1.040655275418224390e-01 0.000000000000000000e+00
8.805311542060999273e+03 1.041801371536524856e-01 0.000000000000000000e+00
8.814998353438391860e+03 1.042947467654825322e-01 0.000000000000000000e+00
8.824685164815782628e+03 1.044093563773125510e-01 0.000000000000000000e+00
8.834371976193175215e+03 1.045239659891426254e-01 0.000000000000000000e+00
8.844058787570567802e+03 1.046385756009726720e-01 0.000000000000000000e+00
8.853745598947960389e+03 1.047531852128027602e-01 0.000000000000000000e+00
8.863432410325352976e+03 1.048677948246327790e-01 0.000000000000000000e+00
8.873119221702743744e+03 1.049824044364628256e-01 0.000000000000000000e+00
8.882806033080136331e+03 1.050970140482928722e-01 0.000000000000000000e+00
8.892492844457528918e+03 1.052116236601229188e-01 0.000000000000000000e+00
8.902179655834921505e+03 1.053262332719529931e-01 0.000000000000000000e+00
8.911866467212314092e+03 1.054408428837830675e-01 0.000000000000000000e+00
8.921553278589704860e+03 1.055554524956130724e-01 0.000000000000000000e+00
8.931240089967097447e+03 1.056700621074431329e-01 0.000000000000000000e+00
8.940926901344490034e+03 1.057846717192732072e-01 0.000000000000000000e+00
8.950613712721882621e+03 1.058992813311032538e-01 0.000000000000000000e+00
8.960300524099273389e+03 1.060138909429332726e-01 0.000000000000000000e+00
8.969987335476665976e+03 1.061285005547633470e-01 0.000000000000000000e+00
8.979674146854058563e+03 1.062431101665933936e-01 0.000000000000000000e+00
8.989360958231451150e+03 1.063577197784234679e-01 0.000000000000000000e+00
8.999047769608843737e+03 1.064723293902535145e-01 0.000000000000000000e+00
9.008734580986234505e+03 1.065869390020835333e-01 0.000000000000000000e+00
9.018421392363627092e+03 1.067015486139136077e-01 0.000000000000000000e+00
9.028108203741019679e+03 1.068161582257436681e-01 0.000000000000000000e+00
9.037795015118412266e+03 1.069307678375737147e-01 0.000000000000000000e+00
9.047481826495804853e+03 1.070453774494037613e-01 0.000000000000000000e+00
9.057168637873195621e+03 1.071599870612338079e-01 0.000000000000000000e+00
9.066855449250588208e+03 1.072745966730638684e-01 0.000000000000000000e+00
9.076542260627980795e+03 1.073892062848939150e-01 0.000000000000000000e+00
9.086229072005373382e+03 1.075038158967239615e-01 0.000000000000000000e+00
9.095915883382765969e+03 1.076184255085540498e-01 0.000000000000000000e+00
9.105602694760156737e+03 1.077330351203840686e-01 0.000000000000000000e+00
9.115289506137549324e+03 1.078476447322141152e-01 0.000000000000000000e+00
9.124976317514941911e+03 1.079622543440441618e-01 0.000000000000000000e+00
9.134663128892334498e+03 1.080768639558742084e-01 0.000000000000000000e+00
9.144349940269727085e+03 1.081914735677043105e-01 0.000000000000000000e+00
9.154036751647117853e+03 1.083060831795343015e-01 0.000000000000000000e+00
9.163723563024510440e+03 1.084206927913643759e-01 0.000000000000000000e+00
9.173410374401903027e+03 1.085353024031944225e-01 0.000000000000000000e+00
9.183097185779295614e+03 1.086499120150244690e-01 0.000000000000000000e+00
9.192783997156688201e+03 1.087645216268545573e-01 0.000000000000000000e+00
9.202470808534078969e+03 1.088791312386845622e-01 0.000000000000000000e+00
9.212157619911471556e+03 1.089937408505146504e-01 0.000000000000000000e+00
9.221844431288864143e+03 1.091083504623446832e-01 0.000000000000000000e+00
9.231531242666256730e+03 1.092229600741747575e-01 0.000000000000000000e+00
9.241218054043647498e+03 1.093375696860047763e-01 0.000000000000000000e+00
9.250904865421040085e+03 1.094521792978348229e-01 0.000000000000000000e+00
9.260591676798432673e+03 1.095667889096648973e-01 0.000000000000000000e+00
9.270278488175825260e+03 1.096813985214949577e-01 0.000000000000000000e+00
9.279965299553217847e+03 1.097960081333250043e-01 0.000000000000000000e+00
9.289652110930608615e+03 1.099106177451550093e-01 0.000000000000000000e+00
9.299338922308001202e+03 1.100252273569850975e-01 0.000000000000000000e+00
9.309025733685393789e+03 1.101398369688151302e-01 0.000000000000000000e+00
9.318712545062786376e+03 1.102544465806451768e-01 0.000000000000000000e+00
9.328399356440178963e+03 1.103690561924752650e-01 0.000000000000000000e+00
9.338086167817569731e+03 1.104836658043053116e-01 0.000000000000000000e+00
9.347772979194962318e+03 1.105982754161353165e-01 0.000000000000000000e+00
9.357459790572354905e+03 1.107128850279653909e-01 0.000000000000000000e+00
9.367146601949747492e+03 1.108274946397954513e-01 0.000000000000000000e+00
9.376833413327140079e+03 1.109421042516254979e-01 0.000000000000000000e+00
9.386520224704530847e+03 1.110567138634555306e-01 0.000000000000000000e+00
9.396207036081923434e+03 1.111713234752856189e-01 0.000000000000000000e+00
9.405893847459316021e+03 1.112859330871156655e-01 0.000000000000000000e+00
9.415580658836708608e+03 1.114005426989457120e-01 0.000000000000000000e+00
9.425267470214101195e+03 1.115151523107757864e-01 0.000000000000000000e+00
9.434954281591491963e+03 1.116297619226058052e-01 0.000000000000000000e+00
9.444641092968884550e+03 1.117443715344358379e-01 0.000000000000000000e+00
9.454327904346277137e+03 1.118589811462658984e-01 0.000000000000000000e+00
9.464014715723669724e+03 1.119735907580959727e-01 0.000000000000000000e+00
9.473701527101062311e+03 1.120882003699260193e-01 0.000000000000000000e+00
9.483388338478453079e+03 1.122028099817560659e-01 0.000000000000000000e+00
9.493075149855845666e+03 1.123174195935861402e-01 0.000000000000000000e+00
9.502761961233238253e+03 1.124320292054161591e-01 0.000000000000000000e+00
9.512448772610630840e+03 1.125466388172462334e-01 0.000000000000000000e+00
9.522135583988021608e+03 1.126612484290762800e-01 0.000000000000000000e+00
9.531822395365414195e+03 1.127758580409063266e-01 0.000000000000000000e+00
9.541509206742806782e+03 1.128904676527363732e-01 0.000000000000000000e+00
9.551196018120199369e+03 1.130050772645664198e-01 0.000000000000000000e+00
9.560882829497591956e+03 1.131196868763965080e-01 0.000000000000000000e+00
9.570569640874982724e+03 1.132342964882265129e-01 0.000000000000000000e+00
9.580256452252375311e+03 1.133489061000565734e-01 0.000000000000000000e+00
9.589943263629767898e+03 1.134635157118866478e-01 0.000000000000000000e+00
9.599630075007160485e+03 1.135781253237166805e-01 0.000000000000000000e+00
9.609316886384553072e+03 1.136927349355467409e-01 0.000000000000000000e+00
9.619003697761943840e+03 1.138073445473767736e-01 0.000000000000000000e+00
9.628690509139336427e+03 1.139219541592068202e-01 0.000000000000000000e+00
9.638377320516729014e+03 1.140365637710368807e-01 0.000000000000000000e+00
9.648064131894121601e+03 1.141511733828669550e-01 0.000000000000000000e+00
9.657750943271514188e+03 1.142657829946970016e-01 0.000000000000000000e+00
9.667437754648904956e+03 1.143803926065270204e-01 0.000000000000000000e+00
9.677124566026297543e+03 1.144950022183570948e-01 0.000000000000000000e+00
9.686811377403690130e+03 1.146096118301871414e-01 0.000000000000000000e+00
9.696498188781082717e+03 1.147242214420172157e-01 0.000000000000000000e+00
9.706185000158475304e+03 1.148388310538472623e-01 0.000000000000000000e+00
9.715871811535866073e+03 1.149534406656772811e-01 0.000000000000000000e+00
9.725558622913258660e+03 1.150680502775073555e-01 0.000000000000000000e+00
9.735245434290651247e+03 1.151826598893374021e-01 0.000000000000000000e+00
9.744932245668043834e+03 1.152972695011674625e-01 0.000000000000000000e+00
9.754619057045436421e+03 1.154118791129975230e-01 0.000000000000000000e+00
9.764305868422827189e+03 1.155264887248275696e-01 0.000000000000000000e+00
9.773992679800219776e+03 1.156410983366576162e-01 0.000000000000000000e+00
9.783679491177612363e+03 1.157557079484876628e-01 0.000000000000000000e+00
9.793366302555004950e+03 1.158703175603177232e-01 0.000000000000000000e+00
9.803053113932395718e+03 1.159849271721477282e-01 0.000000000000000000e+00
9.812739925309788305e+03 1.160995367839778025e-01 0.000000000000000000e+00
9.822426736687180892e+03 1.162141463958078630e-01 0.000000000000000000e+00
9.832113548064573479e+03 1.163287560076379373e-01 0.000000000000000000e+00
9.841800359441966066e+03 1.164433656194679562e-01 0.000000000000000000e+00
9.851487170819356834e+03 1.165579752312980027e-01 0.000000000000000000e+00
9.861173982196749421e+03 1.166725848431280771e-01 0.000000000000000000e+00
9.870860793574142008e+03 1.167871944549581098e-01 0.000000000000000000e+00
9.880547604951534595e+03 1.169018040667881980e-01 0.000000000000000000e+00
9.890234416328927182e+03 1.170164136786182446e-01 0.000000000000000000e+00
9.899921227706317950e+03 1.171310232904482634e-01 0.000000000000000000e+00
9.909608039083710537e+03 1.172456329022783100e-01 0.000000000000000000e+00
9.919294850461103124e+03 1.173602425141083566e-01 0.000000000000000000e+00
9.928981661838495711e+03 1.174748521259384310e-01 0.000000000000000000e+00
9.938668473215888298e+03 1.175894617377685053e-01 0.000000000000000000e+00
9.948355284593279066e+03 1.177040713495985519e-01 0.000000000000000000e+00
9.958042095970671653e+03 1.178186809614285707e-01 0.000000000000000000e+00
9.967728907348064240e+03 1.179332905732586451e-01 0.000000000000000000e+00
9.977415718725456827e+03 1.180479001850887055e-01 0.000000000000000000e+00
9.987102530102849414e+03 1.181625097969187521e-01 0.000000000000000000e+00
9.996789341480240182e+03 1.182771194087487848e-01 0.000000000000000000e+00
1.000647615285763277e+04 1.183917290205788453e-01 0.000000000000000000e+00
1.001616296423502536e+04 1.185063386324088919e-01 0.000000000000000000e+00
1.002584977561241794e+04 1.186209482442389523e-01 0.000000000000000000e+00
1.003553658698981053e+04 1.187355578560690128e-01 0.000000000000000000e+00
1.004522339836720130e+04 1.188501674678990178e-01 0.000000000000000000e+00
1.005491020974459389e+04 1.189647770797290643e-01 0.000000000000000000e+00
1.006459702112198647e+04 1.190793866915591526e-01 0.000000000000000000e+00
1.007428383249937906e+04 1.191939963033891992e-01 0.000000000000000000e+00
1.008397064387676983e+04 1.193086059152192457e-01 0.000000000000000000e+00
1.009365745525416241e+04 1.194232155270492923e-01 0.000000000000000000e+00
1.010334426663155500e+04 1.195378251388793667e-01 0.000000000000000000e+00
1.011303107800894759e+04 1.196524347507093716e-01 0.000000000000000000e+00
1.012271788938634018e+04 1.197670443625394876e-01 0.000000000000000000e+00
1.013240470076373094e+04 1.198816539743695064e-01 0.000000000000000000e+00
1.014209151214112353e+04 1.199962635861995530e-01 0.000000000000000000e+00
1.015177832351851612e+04 1.201108731980295996e-01 0.000000000000000000e+00
1.016146513489590870e+04 1.202254828098596878e-01 0.000000000000000000e+00
1.017115194627330129e+04 1.203400924216897205e-01 0.000000000000000000e+00
1.018083875765069206e+04 1.204547020335197394e-01 0.000000000000000000e+00
1.019052556902808465e+04 1.205693116453498415e-01 0.000000000000000000e+00
1.020021238040547723e+04 1.206839212571798603e-01 0.000000000000000000e+00
1.020989919178286982e+04 1.207985308690099069e-01 0.000000000000000000e+00
1.021958600316026241e+04 1.209131404808399535e-01 0.000000000000000000e+00
1.022927281453765318e+04 1.210277500926700417e-01 0.000000000000000000e+00
1.023895962591504576e+04 1.211423597045000744e-01 0.000000000000000000e+00
1.024864643729243835e+04 1.212569693163301210e-01 0.000000000000000000e+00
1.025833324866983094e+04 1.213715789281601815e-01 0.000000000000000000e+00
1.026802006004722352e+04 1.214861885399902142e-01 0.000000000000000000e+00
1.027770687142461429e+04 1.216007981518202608e-01 0.000000000000000000e+00
1.028739368280200688e+04 1.217154077636503073e-01 0.000000000000000000e+00
1.029708049417939947e+04 1.218300173754803956e-01 0.000000000000000000e+00
1.030676730555679205e+04 1.219446269873104283e-01 0.000000000000000000e+00
1.031645411693418464e+04 1.220592365991404887e-01 0.000000000000000000e+00
1.032614092831157541e+04 1.221738462109705353e-01 0.000000000000000000e+00
1.033582773968896799e+04 1.222884558228005680e-01 0.000000000000000000e+00
1.034551455106636058e+04 1.224030654346306285e-01 0.000000000000000000e+00
1.035520136244375317e+04 1.225176750464607028e-01 0.000000000000000000e+00
1.036488817382114394e+04 1.226322846582907494e-01 0.000000000000000000e+00
1.037457498519853652e+04 1.227468942701207683e-01 0.000000000000000000e+00
1.038426179657592911e+04 1.228615038819508426e-01 0.000000000000000000e+00
1.039394860795332170e+04 1.229761134937808892e-01 0.000000000000000000e+00
1.040363541933071429e+04 1.230907231056109358e-01 0.000000000000000000e+00
1.041332223070810505e+04 1.232053327174409685e-01 0.000000000000000000e+00
1.042300904208549764e+04 1.233199423292710567e-01 0.000000000000000000e+00
1.043269585346289023e+04 1.234345519411011033e-01 0.000000000000000000e+00
1.044238266484028281e+04 1.235491615529311499e-01 0.000000000000000000e+00
1.045206947621767540e+04 1.236637711647611965e-01 0.000000000000000000e+00
1.046175628759506617e+04 1.237783807765912431e-01 0.000000000000000000e+00
1.047144309897245876e+04 1.238929903884213174e-01 0.000000000000000000e+00
1.048112991034985134e+04 1.240076000002513640e-01 0.000000000000000000e+00
1.049081672172724393e+04 1.241222096120814106e-01 0.000000000000000000e+00
1.050050353310463652e+04 1.242368192239114710e-01 0.000000000000000000e+00
1.051019034448202729e+04 1.243514288357415037e-01 0.000000000000000000e+00
1.051987715585941987e+04 1.244660384475715503e-01 0.000000000000000000e+00
1.052956396723681246e+04 1.245806480594016108e-01 0.000000000000000000e+00
1.053925077861420505e+04 1.246952576712316851e-01 0.000000000000000000e+00
1.054893758999159763e+04 1.248098672830617317e-01 0.000000000000000000e+00
1.055862440136898840e+04 1.249244768948917644e-01 0.000000000000000000e+00
1.056831121274638099e+04 1.250390865067217971e-01 0.000000000000000000e+00
1.057799802412377358e+04 1.251536961185518437e-01 0.000000000000000000e+00
1.058768483550116616e+04 1.252683057303819458e-01 0.000000000000000000e+00
1.059737164687855875e+04 1.253829153422119924e-01 0.000000000000000000e+00
1.060705845825594952e+04 1.254975249540420112e-01 0.000000000000000000e+00
1.061674526963334210e+04 1.256121345658720856e-01 0.000000000000000000e+00
1.062643208101073469e+04 1.257267441777021322e-01 0.000000000000000000e+00
1.063611889238812728e+04 1.258413537895321788e-01 0.000000000000000000e+00
1.064580570376551805e+04 1.259559634013621976e-01 0.000000000000000000e+00
1.065549251514291063e+04 1.260705730131922997e-01 0.000000000000000000e+00
1.066517932652030322e+04 1.261851826250223185e-01 0.000000000000000000e+00
1.067486613789769581e+04 1.262997922368523929e-01 0.000000000000000000e+00
1.068455294927508839e+04 1.264144018486824395e-01 0.000000000000000000e+00
1.069423976065247916e+04 1.265290114605124583e-01 0.000000000000000000e+00
1.070392657202987175e+04 1.266436210723425326e-01 0.000000000000000000e+00
1.071361338340726434e+04 1.267582306841726070e-01 0.000000000000000000e+00
1.072330019478465692e+04 1.268728402960026536e-01 0.000000000000000000e+00
1.073298700616204951e+04 1.269874499078327001e-01 0.000000000000000000e+00
1.074267381753944028e+04 1.271020595196627467e-01 0.000000000000000000e+00
1.075236062891683287e+04 1.272166691314927933e-01 0.000000000000000000e+00
1.076204744029422545e+04 1.273312787433228399e-01 0.000000000000000000e+00
1.077173425167161804e+04 1.274458883551529143e-01 0.000000000000000000e+00
1.078142106304901063e+04 1.275604979669829608e-01 0.000000000000000000e+00
1.079110787442640139e+04 1.276751075788130074e-01 0.000000000000000000e+00
1.080079468580379398e+04 1.277897171906430540e-01 0.000000000000000000e+00
1.081048149718118657e+04 1.279043268024731006e-01 0.000000000000000000e+00
1.082016830855857916e+04 1.280189364143031472e-01 0.000000000000000000e+00
1.082985511993597174e+04 1.281335460261332215e-01 0.000000000000000000e+00
1.083954193131336251e+04 1.282481556379632681e-01 0.000000000000000000e+00
1.084922874269075510e+04 1.283627652497933147e-01 0.000000000000000000e+00
1.085891555406814769e+04 1.284773748616233613e-01 0.000000000000000000e+00
1.086860236544554027e+04 1.285919844734534079e-01 0.000000000000000000e+00
1.087828917682293286e+04 1.287065940852834545e-01 0.000000000000000000e+00
1.088797598820032363e+04 1.288212036971135011e-01 0.000000000000000000e+00
1.089766279957771621e+04 1.289358133089435754e-01 0.000000000000000000e+00
1.090734961095510880e+04 1.290504229207736220e-01 0.000000000000000000e+00
1.091703642233250139e+04 1.291650325326036686e-01 0.000000000000000000e+00
1.092672323370989216e+04 1.292796421444337152e-01 0.000000000000000000e+00
1.093641004508728474e+04 1.293942517562637617e-01 0.000000000000000000e+00
1.094609685646467733e+04 1.295088613680938083e-01 0.000000000000000000e+00
1.095578366784206992e+04 1.296234709799238827e-01 0.000000000000000000e+00
1.096547047921946250e+04 1.297380805917539293e-01 0.000000000000000000e+00
1.097515729059685327e+04 1.298526902035839481e-01 0.000000000000000000e+00
1.098484410197424586e+04 1.299672998154139947e-01 0.000000000000000000e+00
1.099453091335163845e+04 1.300819094272440968e-01 0.000000000000000000e+00
1.100421772472903103e+04 1.301965190390741434e-01 0.000000000000000000e+00
1.101390453610642362e+04 1.303111286509041900e-01 0.000000000000000000e+00
1.102359134748381439e+04 1.304257382627342088e-01 0.000000000000000000e+00
1.103327815886120698e+04 1.305403478745642831e-01 0.000000000000000000e+00
1.104296497023859956e+04 1.306549574863943020e-01 0.000000000000000000e+00
1.105265178161599215e+04 1.307695670982243763e-01 0.000000000000000000e+00
1.106233859299338474e+04 1.308841767100544506e-01 0.000000000000000000e+00
1.107202540437077550e+04 1.309987863218844417e-01 0.000000000000000000e+00
1.108171221574816809e+04 1.311133959337145438e-01 0.000000000000000000e+00
1.109139902712556068e+04 1.312280055455445904e-01 0.000000000000000000e+00
1.110108583850295327e+04 1.313426151573746370e-01 0.000000000000000000e+00
1.111077264988034585e+04 1.314572247692046836e-01 0.000000000000000000e+00
1.112045946125773662e+04 1.315718343810347302e-01 0.000000000000000000e+00
1.113014627263512921e+04 1.316864439928648045e-01 0.000000000000000000e+00
1.113983308401252179e+04 1.318010536046948511e-01 0.000000000000000000e+00
1.114951989538991438e+04 1.319156632165248977e-01 0.000000000000000000e+00
1.115920670676730697e+04 1.320302728283549443e-01 0.000000000000000000e+00
1.116889351814469774e+04 1.321448824401849909e-01 0.000000000000000000e+00
1.117858032952209032e+04 1.322594920520150374e-01 0.000000000000000000e+00
1.118826714089948291e+04 1.323741016638451395e-01 0.000000000000000000e+00
1.119795395227687550e+04 1.324887112756751584e-01 0.000000000000000000e+00
1.120764076365426627e+04 1.326033208875051495e-01 0.000000000000000000e+00
1.121732757503165885e+04 1.327179304993352515e-01 0.000000000000000000e+00
1.122701438640905144e+04 1.328325401111652981e-01 0.000000000000000000e+00
1.123670119778644403e+04 1.329471497229953725e-01 0.000000000000000000e+00
1.124638800916383661e+04 1.330617593348253913e-01 0.000000000000000000e+00
1.125607482054122738e+04 1.331763689466554934e-01 0.000000000000000000e+00
1.126576163191861997e+04 1.332909785584855122e-01 0.000000000000000000e+00
