k, f, h2OmegaGW
1.615657776922747502e+01 1.111747156686717503e-02 0.000000000000000000e+00
1.619821843357930291e+01 1.114612484410009742e-02 0.000000000000000000e+00
1.623985909793113436e+01 1.117477812133301981e-02 0.000000000000000000e+00
1.628149976228296225e+01 1.120343139856593874e-02 0.000000000000000000e+00
1.632314042663479370e+01 1.123208467579886113e-02 0.000000000000000000e+00
1.636478109098662514e+01 1.126073795303178353e-02 0.000000000000000000e+00
1.640642175533845304e+01 1.128939123026470245e-02 0.000000000000000000e+00
1.644806241969028449e+01 1.131804450749762485e-02 0.000000000000000000e+00
1.648970308404211238e+01 1.134669778473054377e-02 0.000000000000000000e+00
1.653134374839394383e+01 1.137535106196346790e-02 0.000000000000000000e+00
1.657298441274577172e+01 1.140400433919638856e-02 0.000000000000000000e+00
1.661462507709760317e+01 1.143265761642930922e-02 0.000000000000000000e+00
1.665626574144943106e+01 1.146131089366222988e-02 0.000000000000000000e+00
1.669790640580126251e+01 1.148996417089515228e-02 0.000000000000000000e+00
1.673954707015309396e+01 1.151861744812807467e-02 0.000000000000000000e+00
1.678118773450492185e+01 1.154727072536099360e-02 0.000000000000000000e+00
1.682282839885675330e+01 1.157592400259391946e-02 0.000000000000000000e+00
1.686446906320858119e+01 1.160457727982683665e-02 0.000000000000000000e+00
1.690610972756041264e+01 1.163323055705975731e-02 0.000000000000000000e+00
1.694775039191224053e+01 1.166188383429267970e-02 0.000000000000000000e+00
1.698939105626407198e+01 1.169053711152560210e-02 0.000000000000000000e+00
1.703103172061589987e+01 1.171919038875852449e-02 0.000000000000000000e+00
1.707267238496773132e+01 1.174784366599144342e-02 0.000000000000000000e+00
1.711431304931956277e+01 1.177649694322436928e-02 0.000000000000000000e+00
1.715595371367139066e+01 1.180515022045728821e-02 0.000000000000000000e+00
1.719759437802322211e+01 1.183380349769020713e-02 0.000000000000000000e+00
1.723923504237505000e+01 1.186245677492312953e-02 0.000000000000000000e+00
1.728087570672688145e+01 1.189111005215605192e-02 0.000000000000000000e+00
1.732251637107870934e+01 1.191976332938897085e-02 0.000000000000000000e+00
1.736415703543054079e+01 1.194841660662189498e-02 0.000000000000000000e+00
1.740579769978236868e+01 1.197706988385481217e-02 0.000000000000000000e+00
1.744743836413420013e+01 1.200572316108773629e-02 0.000000000000000000e+00
1.748907902848603158e+01 1.203437643832065869e-02 0.000000000000000000e+00
1.753071969283785947e+01 1.206302971555357935e-02 0.000000000000000000e+00
1.757236035718969092e+01 1.209168299278650001e-02 0.000000000000000000e+00
1.761400102154151881e+01 1.212033627001942067e-02 0.000000000000000000e+00
1.765564168589335026e+01 1.214898954725234306e-02 0.000000000000000000e+00
1.769728235024517815e+01 1.217764282448526372e-02 0.000000000000000000e+00
1.773892301459700960e+01 1.220629610171818438e-02 0.000000000000000000e+00
1.778056367894884104e+01 1.223494937895110851e-02 0.000000000000000000e+00
1.782220434330066894e+01 1.226360265618402744e-02 0.000000000000000000e+00
1.786384500765250039e+01 1.229225593341694983e-02 0.000000000000000000e+00
1.790548567200432828e+01 1.232090921064986876e-02 0.000000000000000000e+00
1.794712633635615973e+01 1.234956248788279289e-02 0.000000000000000000e+00
1.798876700070798762e+01 1.237821576511571181e-02 0.000000000000000000e+00
1.803040766505981907e+01 1.240686904234863421e-02 0.000000000000000000e+00
1.807204832941164696e+01 1.243552231958155660e-02 0.000000000000000000e+00
1.811368899376347841e+01 1.246417559681447726e-02 0.000000000000000000e+00
1.815532965811530985e+01 1.249282887404739965e-02 0.000000000000000000e+00
1.819697032246713775e+01 1.252148215128032031e-02 0.000000000000000000e+00
1.823861098681896920e+01 1.255013542851324097e-02 0.000000000000000000e+00
1.828025165117079709e+01 1.257878870574616337e-02 0.000000000000000000e+00
1.832189231552262854e+01 1.260744198297908403e-02 0.000000000000000000e+00
1.836353297987445643e+01 1.263609526021200469e-02 0.000000000000000000e+00
1.840517364422628788e+01 1.266474853744492882e-02 0.000000000000000000e+00
1.844681430857811577e+01 1.269340181467784774e-02 0.000000000000000000e+00
1.848845497292994722e+01 1.272205509191076840e-02 0.000000000000000000e+00
1.853009563728177866e+01 1.275070836914369253e-02 0.000000000000000000e+00
1.857173630163360656e+01 1.277936164637661146e-02 0.000000000000000000e+00
1.861337696598543801e+01 1.280801492360953385e-02 0.000000000000000000e+00
1.865501763033726590e+01 1.283666820084245451e-02 0.000000000000000000e+00
1.869665829468909735e+01 1.286532147807537517e-02 0.000000000000000000e+00
1.873829895904092524e+01 1.289397475530829756e-02 0.000000000000000000e+00
1.877993962339275669e+01 1.292262803254121822e-02 0.000000000000000000e+00
1.882158028774458458e+01 1.295128130977413715e-02 0.000000000000000000e+00
1.886322095209641603e+01 1.297993458700706128e-02 0.000000000000000000e+00
1.890486161644824747e+01 1.300858786423998541e-02 0.000000000000000000e+00
1.894650228080007537e+01 1.303724114147290260e-02 0.000000000000000000e+00
1.898814294515190682e+01 1.306589441870582152e-02 0.000000000000000000e+00
1.902978360950373471e+01 1.309454769593874912e-02 0.000000000000000000e+00
1.907142427385556616e+01 1.312320097317166805e-02 0.000000000000000000e+00
1.911306493820739405e+01 1.315185425040458871e-02 0.000000000000000000e+00
1.915470560255922550e+01 1.318050752763751284e-02 0.000000000000000000e+00
1.919634626691105694e+01 1.320916080487043176e-02 0.000000000000000000e+00
1.923798693126288484e+01 1.323781408210335589e-02 0.000000000000000000e+00
1.927962759561471628e+01 1.326646735933627655e-02 0.000000000000000000e+00
1.932126825996654418e+01 1.329512063656919547e-02 0.000000000000000000e+00
1.936290892431837563e+01 1.332377391380211960e-02 0.000000000000000000e+00
1.940454958867020352e+01 1.335242719103503679e-02 0.000000000000000000e+00
1.944619025302203497e+01 1.338108046826795919e-02 0.000000000000000000e+00
1.948783091737386286e+01 1.340973374550087985e-02 0.000000000000000000e+00
1.952947158172569431e+01 1.343838702273380398e-02 0.000000000000000000e+00
1.957111224607752575e+01 1.346704029996672464e-02 0.000000000000000000e+00
1.961275291042935365e+01 1.349569357719964356e-02 0.000000000000000000e+00
1.965439357478118509e+01 1.352434685443256769e-02 0.000000000000000000e+00
1.969603423913301299e+01 1.355300013166548662e-02 0.000000000000000000e+00
1.973767490348484444e+01 1.358165340889840728e-02 0.000000000000000000e+00
1.977931556783667233e+01 1.361030668613132620e-02 0.000000000000000000e+00
1.982095623218850378e+01 1.363895996336425033e-02 0.000000000000000000e+00
1.986259689654033167e+01 1.366761324059717099e-02 0.000000000000000000e+00
1.990423756089216312e+01 1.369626651783009338e-02 0.000000000000000000e+00
1.994587822524399456e+01 1.372491979506301751e-02 0.000000000000000000e+00
1.998751888959582246e+01 1.375357307229593644e-02 0.000000000000000000e+00
2.002915955394765390e+01 1.378222634952885883e-02 0.000000000000000000e+00
2.007080021829948180e+01 1.381087962676177776e-02 0.000000000000000000e+00
2.011244088265131325e+01 1.383953290399470015e-02 0.000000000000000000e+00
2.015408154700314114e+01 1.386818618122761734e-02 0.000000000000000000e+00
2.019572221135497259e+01 1.389683945846054147e-02 0.000000000000000000e+00
2.023736287570680048e+01 1.392549273569346040e-02 0.000000000000000000e+00
2.027900354005863193e+01 1.395414601292638800e-02 0.000000000000000000e+00
2.032064420441046337e+01 1.398279929015930519e-02 0.000000000000000000e+00
2.036228486876229127e+01 1.401145256739222411e-02 0.000000000000000000e+00
2.040392553311412271e+01 1.404010584462514824e-02 0.000000000000000000e+00
2.044556619746595061e+01 1.406875912185807063e-02 0.000000000000000000e+00
2.048720686181778206e+01 1.409741239909099129e-02 0.000000000000000000e+00
2.052884752616960995e+01 1.412606567632391195e-02 0.000000000000000000e+00
2.057048819052144140e+01 1.415471895355683608e-02 0.000000000000000000e+00
2.061212885487327284e+01 1.418337223078975848e-02 0.000000000000000000e+00
2.065376951922510074e+01 1.421202550802267914e-02 0.000000000000000000e+00
2.069541018357693218e+01 1.424067878525559980e-02 0.000000000000000000e+00
2.073705084792876008e+01 1.426933206248851872e-02 0.000000000000000000e+00
2.077869151228059152e+01 1.429798533972144632e-02 0.000000000000000000e+00
2.082033217663241942e+01 1.432663861695436178e-02 0.000000000000000000e+00
2.086197284098425087e+01 1.435529189418728244e-02 0.000000000000000000e+00
2.090361350533607876e+01 1.438394517142020483e-02 0.000000000000000000e+00
2.094525416968791021e+01 1.441259844865312896e-02 0.000000000000000000e+00
2.098689483403974165e+01 1.444125172588604962e-02 0.000000000000000000e+00
2.102853549839156955e+01 1.446990500311897028e-02 0.000000000000000000e+00
2.107017616274340099e+01 1.449855828035189267e-02 0.000000000000000000e+00
2.111181682709522889e+01 1.452721155758480986e-02 0.000000000000000000e+00
2.115345749144706033e+01 1.455586483481773399e-02 0.000000000000000000e+00
2.119509815579888823e+01 1.458451811205065292e-02 0.000000000000000000e+00
2.123673882015071968e+01 1.461317138928357358e-02 0.000000000000000000e+00
2.127837948450254757e+01 1.464182466651649771e-02 0.000000000000000000e+00
2.132002014885437902e+01 1.467047794374942010e-02 0.000000000000000000e+00
2.136166081320621046e+01 1.469913122098234423e-02 0.000000000000000000e+00
2.140330147755803836e+01 1.472778449821526316e-02 0.000000000000000000e+00
2.144494214190986980e+01 1.475643777544818382e-02 0.000000000000000000e+00
2.148658280626169770e+01 1.478509105268109927e-02 0.000000000000000000e+00
2.152822347061352914e+01 1.481374432991402687e-02 0.000000000000000000e+00
2.156986413496535704e+01 1.484239760714694406e-02 0.000000000000000000e+00
2.161150479931718849e+01 1.487105088437986819e-02 0.000000000000000000e+00
2.165314546366901638e+01 1.489970416161278711e-02 0.000000000000000000e+00
2.169478612802084783e+01 1.492835743884571124e-02 0.000000000000000000e+00
2.173642679237267927e+01 1.495701071607863190e-02 0.000000000000000000e+00
2.177806745672450717e+01 1.498566399331155083e-02 0.000000000000000000e+00
2.181970812107633861e+01 1.501431727054447496e-02 0.000000000000000000e+00
2.186134878542816651e+01 1.504297054777739388e-02 0.000000000000000000e+00
2.190298944977999795e+01 1.507162382501031454e-02 0.000000000000000000e+00
2.194463011413182585e+01 1.510027710224323867e-02 0.000000000000000000e+00
2.198627077848365730e+01 1.512893037947615760e-02 0.000000000000000000e+00
2.202791144283548519e+01 1.515758365670907826e-02 0.000000000000000000e+00
2.206955210718731664e+01 1.518623693394200239e-02 0.000000000000000000e+00
2.211119277153914808e+01 1.521489021117492652e-02 0.000000000000000000e+00
2.215283343589097598e+01 1.524354348840784544e-02 0.000000000000000000e+00
2.219447410024280742e+01 1.527219676564076610e-02 0.000000000000000000e+00
2.223611476459463532e+01 1.530085004287368503e-02 0.000000000000000000e+00
2.227775542894646676e+01 1.532950332010660915e-02 0.000000000000000000e+00
2.231939609329829466e+01 1.535815659733953155e-02 0.000000000000000000e+00
2.236103675765012611e+01 1.538680987457245394e-02 0.000000000000000000e+00
2.240267742200195755e+01 1.541546315180537634e-02 0.000000000000000000e+00
2.244431808635378545e+01 1.544411642903829526e-02 0.000000000000000000e+00
2.248595875070561689e+01 1.547276970627121939e-02 0.000000000000000000e+00
2.252759941505744479e+01 1.550142298350413658e-02 0.000000000000000000e+00
2.256924007940927623e+01 1.553007626073705898e-02 0.000000000000000000e+00
2.261088074376110413e+01 1.555872953796997617e-02 0.000000000000000000e+00
2.265252140811293557e+01 1.558738281520290030e-02 0.000000000000000000e+00
2.269416207246476347e+01 1.561603609243582269e-02 0.000000000000000000e+00
2.273580273681659492e+01 1.564468936966874335e-02 0.000000000000000000e+00
2.277744340116842636e+01 1.567334264690166748e-02 0.000000000000000000e+00
2.281908406552025426e+01 1.570199592413458467e-02 0.000000000000000000e+00
2.286072472987208570e+01 1.573064920136750880e-02 0.000000000000000000e+00
2.290236539422391360e+01 1.575930247860042599e-02 0.000000000000000000e+00
2.294400605857574504e+01 1.578795575583335012e-02 0.000000000000000000e+00
2.298564672292757294e+01 1.581660903306626731e-02 0.000000000000000000e+00
2.302728738727940438e+01 1.584526231029919144e-02 0.000000000000000000e+00
2.306892805163123228e+01 1.587391558753211557e-02 0.000000000000000000e+00
2.311056871598306373e+01 1.590256886476503623e-02 0.000000000000000000e+00
2.315220938033489517e+01 1.593122214199796036e-02 0.000000000000000000e+00
2.319385004468672307e+01 1.595987541923087755e-02 0.000000000000000000e+00
2.323549070903855451e+01 1.598852869646379474e-02 0.000000000000000000e+00
2.327713137339038241e+01 1.601718197369671887e-02 0.000000000000000000e+00
2.331877203774221385e+01 1.604583525092964300e-02 0.000000000000000000e+00
2.336041270209404175e+01 1.607448852816256019e-02 0.000000000000000000e+00
2.340205336644587319e+01 1.610314180539548432e-02 0.000000000000000000e+00
2.344369403079770109e+01 1.613179508262840497e-02 0.000000000000000000e+00
2.348533469514953254e+01 1.616044835986132563e-02 0.000000000000000000e+00
2.352697535950136398e+01 1.618910163709424976e-02 0.000000000000000000e+00
2.356861602385319188e+01 1.621775491432717042e-02 0.000000000000000000e+00
2.361025668820502332e+01 1.624640819156009108e-02 0.000000000000000000e+00
2.365189735255685122e+01 1.627506146879301174e-02 0.000000000000000000e+00
2.369353801690868266e+01 1.630371474602593240e-02 0.000000000000000000e+00
2.373517868126051056e+01 1.633236802325885306e-02 0.000000000000000000e+00
2.377681934561234200e+01 1.636102130049177719e-02 0.000000000000000000e+00
2.381846000996417345e+01 1.638967457772470132e-02 0.000000000000000000e+00
2.386010067431600135e+01 1.641832785495761851e-02 0.000000000000000000e+00
2.390174133866783279e+01 1.644698113219054264e-02 0.000000000000000000e+00
2.394338200301966069e+01 1.647563440942345983e-02 0.000000000000000000e+00
2.398502266737149213e+01 1.650428768665638396e-02 0.000000000000000000e+00
2.402666333172332003e+01 1.653294096388930115e-02 0.000000000000000000e+00
2.406830399607515147e+01 1.656159424112222528e-02 0.000000000000000000e+00
2.410994466042697937e+01 1.659024751835514594e-02 0.000000000000000000e+00
2.415158532477881081e+01 1.661890079558807007e-02 0.000000000000000000e+00
2.419322598913064226e+01 1.664755407282099073e-02 0.000000000000000000e+00
2.423486665348247016e+01 1.667620735005391139e-02 0.000000000000000000e+00
2.427650731783430160e+01 1.670486062728683552e-02 0.000000000000000000e+00
2.431814798218612950e+01 1.673351390451975271e-02 0.000000000000000000e+00
2.435978864653796094e+01 1.676216718175267684e-02 0.000000000000000000e+00
2.440142931088978884e+01 1.679082045898559403e-02 0.000000000000000000e+00
2.444306997524162028e+01 1.681947373621851816e-02 0.000000000000000000e+00
2.448471063959344818e+01 1.684812701345143882e-02 0.000000000000000000e+00
2.452635130394527962e+01 1.687678029068436295e-02 0.000000000000000000e+00
2.456799196829711107e+01 1.690543356791728360e-02 0.000000000000000000e+00
2.460963263264893897e+01 1.693408684515020080e-02 0.000000000000000000e+00
2.465127329700077041e+01 1.696274012238312145e-02 0.000000000000000000e+00
2.469291396135259831e+01 1.699139339961604558e-02 0.000000000000000000e+00
2.473455462570442975e+01 1.702004667684896624e-02 0.000000000000000000e+00
2.477619529005625765e+01 1.704869995408188690e-02 0.000000000000000000e+00
2.481783595440808909e+01 1.707735323131480756e-02 0.000000000000000000e+00
2.485947661875991699e+01 1.710600650854772822e-02 0.000000000000000000e+00
2.490111728311174843e+01 1.713465978578065235e-02 0.000000000000000000e+00
2.494275794746357988e+01 1.716331306301357301e-02 0.000000000000000000e+00
2.498439861181540778e+01 1.719196634024649367e-02 0.000000000000000000e+00
2.502603927616723922e+01 1.722061961747941780e-02 0.000000000000000000e+00
2.506767994051906712e+01 1.724927289471233499e-02 0.000000000000000000e+00
2.510932060487089856e+01 1.727792617194525565e-02 0.000000000000000000e+00
2.515096126922272646e+01 1.730657944917817978e-02 0.000000000000000000e+00
2.519260193357455790e+01 1.733523272641110044e-02 0.000000000000000000e+00
2.523424259792638935e+01 1.736388600364402804e-02 0.000000000000000000e+00
2.527588326227821725e+01 1.739253928087694523e-02 0.000000000000000000e+00
2.531752392663004869e+01 1.742119255810986936e-02 0.000000000000000000e+00
2.535916459098187659e+01 1.744984583534278655e-02 0.000000000000000000e+00
2.540080525533370803e+01 1.747849911257571068e-02 0.000000000000000000e+00
2.544244591968553593e+01 1.750715238980862787e-02 0.000000000000000000e+00
2.548408658403736737e+01 1.753580566704154506e-02 0.000000000000000000e+00
2.552572724838919527e+01 1.756445894427446919e-02 0.000000000000000000e+00
2.556736791274102671e+01 1.759311222150739332e-02 0.000000000000000000e+00
2.560900857709285816e+01 1.762176549874031745e-02 0.000000000000000000e+00
2.565064924144468606e+01 1.765041877597323811e-02 0.000000000000000000e+00
2.569228990579651750e+01 1.767907205320616223e-02 0.000000000000000000e+00
2.573393057014834540e+01 1.770772533043907943e-02 0.000000000000000000e+00
2.577557123450017684e+01 1.773637860767199662e-02 0.000000000000000000e+00
2.581721189885200474e+01 1.776503188490491728e-02 0.000000000000000000e+00
2.585885256320383618e+01 1.779368516213784140e-02 0.000000000000000000e+00
2.590049322755566408e+01 1.782233843937076206e-02 0.000000000000000000e+00
2.594213389190749552e+01 1.785099171660368619e-02 0.000000000000000000e+00
2.598377455625932697e+01 1.787964499383660338e-02 0.000000000000000000e+00
2.602541522061115487e+01 1.790829827106953098e-02 0.000000000000000000e+00
2.606705588496298631e+01 1.793695154830244817e-02 0.000000000000000000e+00
2.610869654931481421e+01 1.796560482553536883e-02 0.000000000000000000e+00
2.615033721366664565e+01 1.799425810276829296e-02 0.000000000000000000e+00
2.619197787801847355e+01 1.802291138000121362e-02 0.000000000000000000e+00
2.623361854237030499e+01 1.805156465723413081e-02 0.000000000000000000e+00
2.627525920672213289e+01 1.808021793446705494e-02 0.000000000000000000e+00
2.631689987107396433e+01 1.810887121169997907e-02 0.000000000000000000e+00
2.635854053542579578e+01 1.813752448893289973e-02 0.000000000000000000e+00
2.640018119977762368e+01 1.816617776616582039e-02 0.000000000000000000e+00
2.644182186412945512e+01 1.819483104339874105e-02 0.000000000000000000e+00
2.648346252848128302e+01 1.822348432063166171e-02 0.000000000000000000e+00
2.652510319283311446e+01 1.825213759786458237e-02 0.000000000000000000e+00
2.656674385718494236e+01 1.828079087509750650e-02 0.000000000000000000e+00
2.660838452153677380e+01 1.830944415233042716e-02 0.000000000000000000e+00
2.665002518588860525e+01 1.833809742956334782e-02 0.000000000000000000e+00
2.669166585024043314e+01 1.836675070679626848e-02 0.000000000000000000e+00
2.673330651459226459e+01 1.839540398402919261e-02 0.000000000000000000e+00
2.677494717894409249e+01 1.842405726126211327e-02 0.000000000000000000e+00
2.681658784329592393e+01 1.845271053849503393e-02 0.000000000000000000e+00
2.685822850764775183e+01 1.848136381572795459e-02 0.000000000000000000e+00
2.689986917199958327e+01 1.851001709296087178e-02 0.000000000000000000e+00
2.694150983635141117e+01 1.853867037019379591e-02 0.000000000000000000e+00
2.698315050070324261e+01 1.856732364742671657e-02 0.000000000000000000e+00
2.702479116505507406e+01 1.859597692465964069e-02 0.000000000000000000e+00
2.706643182940690195e+01 1.862463020189256135e-02 0.000000000000000000e+00
2.710807249375873340e+01 1.865328347912548895e-02 0.000000000000000000e+00
2.714971315811056130e+01 1.868193675635840614e-02 0.000000000000000000e+00
2.719135382246239274e+01 1.871059003359132333e-02 0.000000000000000000e+00
2.723299448681422064e+01 1.873924331082424052e-02 0.000000000000000000e+00
2.727463515116605208e+01 1.876789658805716812e-02 0.000000000000000000e+00
2.731627581551787998e+01 1.879654986529008531e-02 0.000000000000000000e+00
2.735791647986971142e+01 1.882520314252300597e-02 0.000000000000000000e+00
2.739955714422154287e+01 1.885385641975593010e-02 0.000000000000000000e+00
2.744119780857337076e+01 1.888250969698885076e-02 0.000000000000000000e+00
2.748283847292520221e+01 1.891116297422177489e-02 0.000000000000000000e+00
2.752447913727703011e+01 1.893981625145469555e-02 0.000000000000000000e+00
2.756611980162886155e+01 1.896846952868761621e-02 0.000000000000000000e+00
2.760776046598068945e+01 1.899712280592053687e-02 0.000000000000000000e+00
2.764940113033252089e+01 1.902577608315345753e-02 0.000000000000000000e+00
2.769104179468434879e+01 1.905442936038638166e-02 0.000000000000000000e+00
2.773268245903618023e+01 1.908308263761930232e-02 0.000000000000000000e+00
2.777432312338801168e+01 1.911173591485222298e-02 0.000000000000000000e+00
2.781596378773983957e+01 1.914038919208514364e-02 0.000000000000000000e+00
2.785760445209167102e+01 1.916904246931806430e-02 0.000000000000000000e+00
2.789924511644349892e+01 1.919769574655098496e-02 0.000000000000000000e+00
2.794088578079533036e+01 1.922634902378390909e-02 0.000000000000000000e+00
2.798252644514715826e+01 1.925500230101682975e-02 0.000000000000000000e+00
2.802416710949898970e+01 1.928365557824974694e-02 0.000000000000000000e+00
2.806580777385081760e+01 1.931230885548267107e-02 0.000000000000000000e+00
2.810744843820264904e+01 1.934096213271559173e-02 0.000000000000000000e+00
2.814908910255448049e+01 1.936961540994851586e-02 0.000000000000000000e+00
2.819072976690630838e+01 1.939826868718143651e-02 0.000000000000000000e+00
2.823237043125813983e+01 1.942692196441435717e-02 0.000000000000000000e+00
2.827401109560996773e+01 1.945557524164728130e-02 0.000000000000000000e+00
2.831565175996179917e+01 1.948422851888019849e-02 0.000000000000000000e+00
2.835729242431362707e+01 1.951288179611311915e-02 0.000000000000000000e+00
2.839893308866545851e+01 1.954153507334604328e-02 0.000000000000000000e+00
2.844057375301728996e+01 1.957018835057896394e-02 0.000000000000000000e+00
2.848221441736911785e+01 1.959884162781188113e-02 0.000000000000000000e+00
2.852385508172094930e+01 1.962749490504480873e-02 0.000000000000000000e+00
2.856549574607277719e+01 1.965614818227772592e-02 0.000000000000000000e+00
2.860713641042460864e+01 1.968480145951065005e-02 0.000000000000000000e+00
2.864877707477643654e+01 1.971345473674357071e-02 0.000000000000000000e+00
2.869041773912826798e+01 1.974210801397649137e-02 0.000000000000000000e+00
2.873205840348009588e+01 1.977076129120940856e-02 0.000000000000000000e+00
2.877369906783192732e+01 1.979941456844233616e-02 0.000000000000000000e+00
2.881533973218375877e+01 1.982806784567526029e-02 0.000000000000000000e+00
2.885698039653558666e+01 1.985672112290817748e-02 0.000000000000000000e+00
2.889862106088741811e+01 1.988537440014109814e-02 0.000000000000000000e+00
2.894026172523924600e+01 1.991402767737401533e-02 0.000000000000000000e+00
2.898190238959107745e+01 1.994268095460694293e-02 0.000000000000000000e+00
2.902354305394290535e+01 1.997133423183986012e-02 0.000000000000000000e+00
2.906518371829473679e+01 1.999998750907278425e-02 0.000000000000000000e+00
2.910682438264656469e+01 2.002864078630570491e-02 0.000000000000000000e+00
2.914846504699839613e+01 2.005729406353862557e-02 0.000000000000000000e+00
2.919010571135022758e+01 2.008594734077154623e-02 0.000000000000000000e+00
2.923174637570205547e+01 2.011460061800446342e-02 0.000000000000000000e+00
2.927338704005388692e+01 2.014325389523738755e-02 0.000000000000000000e+00
2.931502770440571481e+01 2.017190717247030821e-02 0.000000000000000000e+00
2.935666836875754626e+01 2.020056044970323580e-02 0.000000000000000000e+00
2.939830903310937416e+01 2.022921372693615299e-02 0.000000000000000000e+00
2.943994969746120560e+01 2.025786700416907365e-02 0.000000000000000000e+00
2.948159036181303350e+01 2.028652028140199431e-02 0.000000000000000000e+00
2.952323102616486494e+01 2.031517355863492191e-02 0.000000000000000000e+00
2.956487169051669639e+01 2.034382683586783910e-02 0.000000000000000000e+00
2.960651235486852428e+01 2.037248011310076323e-02 0.000000000000000000e+00
2.964815301922035573e+01 2.040113339033368736e-02 0.000000000000000000e+00
2.968979368357218362e+01 2.042978666756660108e-02 0.000000000000000000e+00
2.973143434792401507e+01 2.045843994479952174e-02 0.000000000000000000e+00
2.977307501227584297e+01 2.048709322203243893e-02 0.000000000000000000e+00
2.981471567662767441e+01 2.051574649926536653e-02 0.000000000000000000e+00
2.985635634097950586e+01 2.054439977649829066e-02 0.000000000000000000e+00
2.989799700533133375e+01 2.057305305373120785e-02 0.000000000000000000e+00
2.993963766968316520e+01 2.060170633096412851e-02 0.000000000000000000e+00
2.998127833403499309e+01 2.063035960819705264e-02 0.000000000000000000e+00
3.002291899838682454e+01 2.065901288542997330e-02 0.000000000000000000e+00
3.006455966273865243e+01 2.068766616266289396e-02 0.000000000000000000e+00
3.010620032709048388e+01 2.071631943989581809e-02 0.000000000000000000e+00
3.014784099144231178e+01 2.074497271712873528e-02 0.000000000000000000e+00
3.018948165579414322e+01 2.077362599436166288e-02 0.000000000000000000e+00
3.023112232014597467e+01 2.080227927159458701e-02 0.000000000000000000e+00
3.027276298449780256e+01 2.083093254882750420e-02 0.000000000000000000e+00
3.031440364884963401e+01 2.085958582606042139e-02 0.000000000000000000e+00
3.035604431320146190e+01 2.088823910329333858e-02 0.000000000000000000e+00
3.039768497755329335e+01 2.091689238052626271e-02 0.000000000000000000e+00
3.043932564190512124e+01 2.094554565775918337e-02 0.000000000000000000e+00
3.048096630625695269e+01 2.097419893499210750e-02 0.000000000000000000e+00
3.052260697060878059e+01 2.100285221222502816e-02 0.000000000000000000e+00
3.056424763496061203e+01 2.103150548945794882e-02 0.000000000000000000e+00
3.060588829931244348e+01 2.106015876669087294e-02 0.000000000000000000e+00
3.064752896366427137e+01 2.108881204392379013e-02 0.000000000000000000e+00
3.068916962801610282e+01 2.111746532115671426e-02 0.000000000000000000e+00
3.073081029236793071e+01 2.114611859838963145e-02 0.000000000000000000e+00
3.077245095671976216e+01 2.117477187562256252e-02 0.000000000000000000e+00
3.081409162107159005e+01 2.120342515285547971e-02 0.000000000000000000e+00
3.085573228542342150e+01 2.123207843008840037e-02 0.000000000000000000e+00
3.089737294977524940e+01 2.126073170732132103e-02 0.000000000000000000e+00
3.093901361412708084e+01 2.128938498455424169e-02 0.000000000000000000e+00
3.098065427847891229e+01 2.131803826178716582e-02 0.000000000000000000e+00
3.102229494283074018e+01 2.134669153902008995e-02 0.000000000000000000e+00
3.106393560718257163e+01 2.137534481625301061e-02 0.000000000000000000e+00
3.110557627153439952e+01 2.140399809348592780e-02 0.000000000000000000e+00
3.114721693588623097e+01 2.143265137071884846e-02 0.000000000000000000e+00
3.118885760023805886e+01 2.146130464795176565e-02 0.000000000000000000e+00
3.123049826458989031e+01 2.148995792518469325e-02 0.000000000000000000e+00
3.127213892894172176e+01 2.151861120241761738e-02 0.000000000000000000e+00
3.131377959329354965e+01 2.154726447965053457e-02 0.000000000000000000e+00
3.135542025764538110e+01 2.157591775688345523e-02 0.000000000000000000e+00
3.139706092199720899e+01 2.160457103411637589e-02 0.000000000000000000e+00
3.143870158634904044e+01 2.163322431134929308e-02 0.000000000000000000e+00
3.148034225070086833e+01 2.166187758858222068e-02 0.000000000000000000e+00
3.152198291505269978e+01 2.169053086581514481e-02 0.000000000000000000e+00
3.156362357940452767e+01 2.171918414304806200e-02 0.000000000000000000e+00
3.160526424375635912e+01 2.174783742028098960e-02 0.000000000000000000e+00
3.164690490810819057e+01 2.177649069751391026e-02 0.000000000000000000e+00
3.168854557246001846e+01 2.180514397474683091e-02 0.000000000000000000e+00
3.173018623681184991e+01 2.183379725197974811e-02 0.000000000000000000e+00
3.177182690116367780e+01 2.186245052921266530e-02 0.000000000000000000e+00
3.181346756551550925e+01 2.189110380644558942e-02 0.000000000000000000e+00
3.185510822986733714e+01 2.191975708367850662e-02 0.000000000000000000e+00
3.189674889421916859e+01 2.194841036091143421e-02 0.000000000000000000e+00
3.193838955857099648e+01 2.197706363814435487e-02 0.000000000000000000e+00
3.198003022292282793e+01 2.200571691537727553e-02 0.000000000000000000e+00
3.202167088727465938e+01 2.203437019261019272e-02 0.000000000000000000e+00
3.206331155162649083e+01 2.206302346984311685e-02 0.000000000000000000e+00
3.210495221597832227e+01 2.209167674707604445e-02 0.000000000000000000e+00
3.214659288033015372e+01 2.212033002430896511e-02 0.000000000000000000e+00
3.218823354468197806e+01 2.214898330154188577e-02 0.000000000000000000e+00
3.222987420903380951e+01 2.217763657877480296e-02 0.000000000000000000e+00
3.227151487338564095e+01 2.220628985600773056e-02 0.000000000000000000e+00
